Span Loc(m)	Chord(m)	IB Height(m)	IB Width(m)	Web Height(m)	Web Width(m)	IB Area(m2)	Moment(Nm)	Wing Weight(N/m)
3.748000	0.344183	0.025814	0.045776	0.023814	0.001000	0.000115	36.634646	9.466542
3.750000	0.343948	0.025796	0.045745	0.023796	0.001000	0.000115	36.490184	9.460023
3.752000	0.343712	0.025778	0.045714	0.023778	0.001000	0.000115	36.346059	9.453495
3.754000	0.343475	0.025761	0.045682	0.023761	0.001000	0.000115	36.202270	9.446960
3.756000	0.343239	0.025743	0.045651	0.023743	0.001000	0.000115	36.058818	9.440416
3.758000	0.343002	0.025725	0.045619	0.023725	0.001000	0.000115	35.915702	9.433865
3.760000	0.342765	0.025707	0.045588	0.023707	0.001000	0.000115	35.772922	9.427305
3.762000	0.342527	0.025690	0.045556	0.023690	0.001000	0.000115	35.630477	9.420738
3.764000	0.342290	0.025672	0.045525	0.023672	0.001000	0.000115	35.488369	9.414162
3.766000	0.342052	0.025654	0.045493	0.023654	0.001000	0.000115	35.346595	9.407578
3.768000	0.341813	0.025636	0.045461	0.023636	0.001000	0.000115	35.205156	9.400987
3.770000	0.341575	0.025618	0.045429	0.023618	0.001000	0.000114	35.064052	9.394387
3.772000	0.341336	0.025600	0.045398	0.023600	0.001000	0.000114	34.923283	9.387779
3.774000	0.341097	0.025582	0.045366	0.023582	0.001000	0.000114	34.782848	9.381163
3.776000	0.340857	0.025564	0.045334	0.023564	0.001000	0.000114	34.642747	9.374538
3.778000	0.340617	0.025546	0.045302	0.023546	0.001000	0.000114	34.502980	9.367906
3.780000	0.340377	0.025528	0.045270	0.023528	0.001000	0.000114	34.363547	9.361265
3.782000	0.340137	0.025510	0.045238	0.023510	0.001000	0.000114	34.224447	9.354616
3.784000	0.339896	0.025492	0.045206	0.023492	0.001000	0.000114	34.085680	9.347959
3.786000	0.339655	0.025474	0.045174	0.023474	0.001000	0.000114	33.947246	9.341294
3.788000	0.339414	0.025456	0.045142	0.023456	0.001000	0.000114	33.809144	9.334620
3.790000	0.339172	0.025438	0.045110	0.023438	0.001000	0.000114	33.671375	9.327939
3.792000	0.338930	0.025420	0.045078	0.023420	0.001000	0.000114	33.533938	9.321248
3.794000	0.338688	0.025402	0.045046	0.023402	0.001000	0.000113	33.396834	9.314550
3.796000	0.338446	0.025383	0.045013	0.023383	0.001000	0.000113	33.260060	9.307843
3.798000	0.338203	0.025365	0.044981	0.023365	0.001000	0.000113	33.123619	9.301128
3.800000	0.337960	0.025347	0.044949	0.023347	0.001000	0.000113	32.987508	9.294405
3.802000	0.337717	0.025329	0.044916	0.023329	0.001000	0.000113	32.851729	9.287673
3.804000	0.337473	0.025310	0.044884	0.023310	0.001000	0.000113	32.716280	9.280933
3.806000	0.337229	0.025292	0.044851	0.023292	0.001000	0.000113	32.581162	9.274184
3.808000	0.336985	0.025274	0.044819	0.023274	0.001000	0.000113	32.446374	9.267427
3.810000	0.336740	0.025256	0.044786	0.023256	0.001000	0.000113	32.311917	9.260661
3.812000	0.336495	0.025237	0.044754	0.023237	0.001000	0.000113	32.177789	9.253887
3.814000	0.336250	0.025219	0.044721	0.023219	0.001000	0.000113	32.043990	9.247105
3.816000	0.336004	0.025200	0.044689	0.023200	0.001000	0.000113	31.910521	9.240314
3.818000	0.335759	0.025182	0.044656	0.023182	0.001000	0.000112	31.777381	9.233514
3.820000	0.335512	0.025163	0.044623	0.023163	0.001000	0.000112	31.644570	9.226706
3.822000	0.335266	0.025145	0.044590	0.023145	0.001000	0.000112	31.512088	9.219889
3.824000	0.335019	0.025126	0.044558	0.023126	0.001000	0.000112	31.379934	9.213064
3.826000	0.334772	0.025108	0.044525	0.023108	0.001000	0.000112	31.248108	9.206230
3.828000	0.334525	0.025089	0.044492	0.023089	0.001000	0.000112	31.116609	9.199387
3.830000	0.334277	0.025071	0.044459	0.023071	0.001000	0.000112	30.985439	9.192536
3.832000	0.334029	0.025052	0.044426	0.023052	0.001000	0.000112	30.854596	9.185676
3.834000	0.333781	0.025034	0.044393	0.023034	0.001000	0.000112	30.724080	9.178808
3.836000	0.333532	0.025015	0.044360	0.023015	0.001000	0.000112	30.593891	9.171931
3.838000	0.333283	0.024996	0.044327	0.022996	0.001000	0.000112	30.464028	9.165045
3.840000	0.333034	0.024978	0.044294	0.022978	0.001000	0.000112	30.334492	9.158150
3.842000	0.332784	0.024959	0.044260	0.022959	0.001000	0.000111	30.205283	9.151247
3.844000	0.332534	0.024940	0.044227	0.022940	0.001000	0.000111	30.076399	9.144334
3.846000	0.332284	0.024921	0.044194	0.022921	0.001000	0.000111	29.947841	9.137413
3.848000	0.332034	0.024903	0.044160	0.022903	0.001000	0.000111	29.819608	9.130484
3.850000	0.331783	0.024884	0.044127	0.022884	0.001000	0.000111	29.691700	9.123545
3.852000	0.331532	0.024865	0.044094	0.022865	0.001000	0.000111	29.564118	9.116597
3.854000	0.331280	0.024846	0.044060	0.022846	0.001000	0.000111	29.436860	9.109641
3.856000	0.331028	0.024827	0.044027	0.022827	0.001000	0.000111	29.309926	9.102676
3.858000	0.330776	0.024808	0.043993	0.022808	0.001000	0.000111	29.183317	9.095701
3.860000	0.330524	0.024789	0.043960	0.022789	0.001000	0.000111	29.057032	9.088718
3.862000	0.330271	0.024770	0.043926	0.022770	0.001000	0.000111	28.931071	9.081726
3.864000	0.330018	0.024751	0.043892	0.022751	0.001000	0.000111	28.805433	9.074725
3.866000	0.329764	0.024732	0.043859	0.022732	0.001000	0.000110	28.680118	9.067715
3.868000	0.329511	0.024713	0.043825	0.022713	0.001000	0.000110	28.555126	9.060696
3.870000	0.329257	0.024694	0.043791	0.022694	0.001000	0.000110	28.430457	9.053668
3.872000	0.329002	0.024675	0.043757	0.022675	0.001000	0.000110	28.306110	9.046630
3.874000	0.328747	0.024656	0.043723	0.022656	0.001000	0.000110	28.182086	9.039584
3.876000	0.328492	0.024637	0.043689	0.022637	0.001000	0.000110	28.058383	9.032529
3.878000	0.328237	0.024618	0.043656	0.022618	0.001000	0.000110	27.935003	9.025464
3.880000	0.327981	0.024599	0.043621	0.022599	0.001000	0.000110	27.811944	9.018390
3.882000	0.327725	0.024579	0.043587	0.022579	0.001000	0.000110	27.689206	9.011307
3.884000	0.327469	0.024560	0.043553	0.022560	0.001000	0.000110	27.566789	9.004215
3.886000	0.327212	0.024541	0.043519	0.022541	0.001000	0.000110	27.444692	8.997114
3.888000	0.326955	0.024522	0.043485	0.022522	0.001000	0.000109	27.322916	8.990004
3.890000	0.326697	0.024502	0.043451	0.022502	0.001000	0.000109	27.201461	8.982884
3.892000	0.326440	0.024483	0.043416	0.022483	0.001000	0.000109	27.080325	8.975755
3.894000	0.326182	0.024464	0.043382	0.022464	0.001000	0.000109	26.959509	8.968616
3.896000	0.325923	0.024444	0.043348	0.022444	0.001000	0.000109	26.839013	8.961469
3.898000	0.325664	0.024425	0.043313	0.022425	0.001000	0.000109	26.718836	8.954312
3.900000	0.325405	0.024405	0.043279	0.022405	0.001000	0.000109	26.598978	8.947145
3.902000	0.325146	0.024386	0.043244	0.022386	0.001000	0.000109	26.479438	8.939969
3.904000	0.324886	0.024366	0.043210	0.022366	0.001000	0.000109	26.360217	8.932784
3.906000	0.324626	0.024347	0.043175	0.022347	0.001000	0.000109	26.241314	8.925589
3.908000	0.324366	0.024327	0.043141	0.022327	0.001000	0.000109	26.122729	8.918385
3.910000	0.324105	0.024308	0.043106	0.022308	0.001000	0.000109	26.004462	8.911172
3.912000	0.323844	0.024288	0.043071	0.022288	0.001000	0.000108	25.886512	8.903949
3.914000	0.323582	0.024269	0.043036	0.022269	0.001000	0.000108	25.768880	8.896716
3.916000	0.323320	0.024249	0.043002	0.022249	0.001000	0.000108	25.651564	8.889474
3.918000	0.323058	0.024229	0.042967	0.022229	0.001000	0.000108	25.534565	8.882222
3.920000	0.322796	0.024210	0.042932	0.022210	0.001000	0.000108	25.417882	8.874961
3.922000	0.322533	0.024190	0.042897	0.022190	0.001000	0.000108	25.301516	8.867690
3.924000	0.322270	0.024170	0.042862	0.022170	0.001000	0.000108	25.185465	8.860409
3.926000	0.322006	0.024150	0.042827	0.022150	0.001000	0.000108	25.069730	8.853119
3.928000	0.321742	0.024131	0.042792	0.022131	0.001000	0.000108	24.954311	8.845819
3.930000	0.321478	0.024111	0.042757	0.022111	0.001000	0.000108	24.839206	8.838509
3.932000	0.321213	0.024091	0.042721	0.022091	0.001000	0.000108	24.724417	8.831190
3.934000	0.320948	0.024071	0.042686	0.022071	0.001000	0.000107	24.609942	8.823861
3.936000	0.320683	0.024051	0.042651	0.022051	0.001000	0.000107	24.495781	8.816522
3.938000	0.320417	0.024031	0.042615	0.022031	0.001000	0.000107	24.381934	8.809173
3.940000	0.320151	0.024011	0.042580	0.022011	0.001000	0.000107	24.268402	8.801814
3.942000	0.319885	0.023991	0.042545	0.021991	0.001000	0.000107	24.155182	8.794446
3.944000	0.319618	0.023971	0.042509	0.021971	0.001000	0.000107	24.042276	8.787067
3.946000	0.319351	0.023951	0.042474	0.021951	0.001000	0.000107	23.929684	8.779679
3.948000	0.319083	0.023931	0.042438	0.021931	0.001000	0.000107	23.817404	8.772281
3.950000	0.318816	0.023911	0.042402	0.021911	0.001000	0.000107	23.705436	8.764873
3.952000	0.318547	0.023891	0.042367	0.021891	0.001000	0.000107	23.593781	8.757454
3.954000	0.318279	0.023871	0.042331	0.021871	0.001000	0.000107	23.482437	8.750026
3.956000	0.318010	0.023851	0.042295	0.021851	0.001000	0.000106	23.371406	8.742588
3.958000	0.317741	0.023831	0.042260	0.021831	0.001000	0.000106	23.260686	8.735140
3.960000	0.317471	0.023810	0.042224	0.021810	0.001000	0.000106	23.150277	8.727681
3.962000	0.317201	0.023790	0.042188	0.021790	0.001000	0.000106	23.040179	8.720213
3.964000	0.316931	0.023770	0.042152	0.021770	0.001000	0.000106	22.930391	8.712734
3.966000	0.316660	0.023749	0.042116	0.021749	0.001000	0.000106	22.820914	8.705246
3.968000	0.316389	0.023729	0.042080	0.021729	0.001000	0.000106	22.711748	8.697747
3.970000	0.316117	0.023709	0.042044	0.021709	0.001000	0.000106	22.602891	8.690237
3.972000	0.315845	0.023688	0.042007	0.021688	0.001000	0.000106	22.494343	8.682718
3.974000	0.315573	0.023668	0.041971	0.021668	0.001000	0.000106	22.386106	8.675188
3.976000	0.315301	0.023648	0.041935	0.021648	0.001000	0.000106	22.278177	8.667648
3.978000	0.315028	0.023627	0.041899	0.021627	0.001000	0.000105	22.170557	8.660098
3.980000	0.314754	0.023607	0.041862	0.021607	0.001000	0.000105	22.063245	8.652537
3.982000	0.314481	0.023586	0.041826	0.021586	0.001000	0.000105	21.956242	8.644966
3.984000	0.314206	0.023565	0.041789	0.021565	0.001000	0.000105	21.849547	8.637385
3.986000	0.313932	0.023545	0.041753	0.021545	0.001000	0.000105	21.743159	8.629793
3.988000	0.313657	0.023524	0.041716	0.021524	0.001000	0.000105	21.637079	8.622191
3.990000	0.313382	0.023504	0.041680	0.021504	0.001000	0.000105	21.531306	8.614578
3.992000	0.313106	0.023483	0.041643	0.021483	0.001000	0.000105	21.425840	8.606954
3.994000	0.312830	0.023462	0.041606	0.021462	0.001000	0.000105	21.320681	8.599321
3.996000	0.312554	0.023442	0.041570	0.021442	0.001000	0.000105	21.215828	8.591676
3.998000	0.312277	0.023421	0.041533	0.021421	0.001000	0.000104	21.111282	8.584021
4.000000	0.312000	0.023400	0.041496	0.021400	0.001000	0.000104	21.007041	8.576355
4.002000	0.311722	0.023379	0.041459	0.021379	0.001000	0.000104	20.903105	8.568679
4.004000	0.311445	0.023358	0.041422	0.021358	0.001000	0.000104	20.799475	8.560992
4.006000	0.311166	0.023337	0.041385	0.021337	0.001000	0.000104	20.696150	8.553294
4.008000	0.310888	0.023317	0.041348	0.021317	0.001000	0.000104	20.593130	8.545586
4.010000	0.310608	0.023296	0.041311	0.021296	0.001000	0.000104	20.490415	8.537867
4.012000	0.310329	0.023275	0.041274	0.021275	0.001000	0.000104	20.388003	8.530137
4.014000	0.310049	0.023254	0.041237	0.021254	0.001000	0.000104	20.285896	8.522396
4.016000	0.309769	0.023233	0.041199	0.021233	0.001000	0.000104	20.184092	8.514644
4.018000	0.309488	0.023212	0.041162	0.021212	0.001000	0.000104	20.082591	8.506881
4.020000	0.309207	0.023191	0.041125	0.021191	0.001000	0.000103	19.981394	8.499108
4.022000	0.308926	0.023169	0.041087	0.021169	0.001000	0.000103	19.880499	8.491323
4.024000	0.308644	0.023148	0.041050	0.021148	0.001000	0.000103	19.779907	8.483528
4.026000	0.308362	0.023127	0.041012	0.021127	0.001000	0.000103	19.679618	8.475722
4.028000	0.308079	0.023106	0.040975	0.021106	0.001000	0.000103	19.579630	8.467904
4.030000	0.307796	0.023085	0.040937	0.021085	0.001000	0.000103	19.479944	8.460076
4.032000	0.307513	0.023063	0.040899	0.021063	0.001000	0.000103	19.380560	8.452236
4.034000	0.307229	0.023042	0.040861	0.021042	0.001000	0.000103	19.281476	8.444385
4.036000	0.306945	0.023021	0.040824	0.021021	0.001000	0.000103	19.182694	8.436523
4.038000	0.306660	0.022999	0.040786	0.020999	0.001000	0.000103	19.084212	8.428650
4.040000	0.306375	0.022978	0.040748	0.020978	0.001000	0.000102	18.986031	8.420766
4.042000	0.306089	0.022957	0.040710	0.020957	0.001000	0.000102	18.888149	8.412870
4.044000	0.305804	0.022935	0.040672	0.020935	0.001000	0.000102	18.790568	8.404963
4.046000	0.305517	0.022914	0.040634	0.020914	0.001000	0.000102	18.693286	8.397045
4.048000	0.305231	0.022892	0.040596	0.020892	0.001000	0.000102	18.596303	8.389116
4.050000	0.304944	0.022871	0.040557	0.020871	0.001000	0.000102	18.499619	8.381175
4.052000	0.304656	0.022849	0.040519	0.020849	0.001000	0.000102	18.403234	8.373222
4.054000	0.304368	0.022828	0.040481	0.020828	0.001000	0.000102	18.307147	8.365259
4.056000	0.304080	0.022806	0.040443	0.020806	0.001000	0.000102	18.211358	8.357283
4.058000	0.303791	0.022784	0.040404	0.020784	0.001000	0.000102	18.115868	8.349297
4.060000	0.303502	0.022763	0.040366	0.020763	0.001000	0.000101	18.020674	8.341298
4.062000	0.303212	0.022741	0.040327	0.020741	0.001000	0.000101	17.925778	8.333288
4.064000	0.302922	0.022719	0.040289	0.020719	0.001000	0.000101	17.831179	8.325267
4.066000	0.302632	0.022697	0.040250	0.020697	0.001000	0.000101	17.736877	8.317234
4.068000	0.302341	0.022676	0.040211	0.020676	0.001000	0.000101	17.642870	8.309189
4.070000	0.302050	0.022654	0.040173	0.020654	0.001000	0.000101	17.549161	8.301133
4.072000	0.301758	0.022632	0.040134	0.020632	0.001000	0.000101	17.455746	8.293064
4.074000	0.301466	0.022610	0.040095	0.020610	0.001000	0.000101	17.362628	8.284984
4.076000	0.301173	0.022588	0.040056	0.020588	0.001000	0.000101	17.269805	8.276893
4.078000	0.300880	0.022566	0.040017	0.020566	0.001000	0.000101	17.177276	8.268789
4.080000	0.300587	0.022544	0.039978	0.020544	0.001000	0.000101	17.085043	8.260673
4.082000	0.300293	0.022522	0.039939	0.020522	0.001000	0.000100	16.993103	8.252546
4.084000	0.299999	0.022500	0.039900	0.020500	0.001000	0.000100	16.901458	8.244406
4.086000	0.299704	0.022478	0.039861	0.020478	0.001000	0.000100	16.810107	8.236255
4.088000	0.299409	0.022456	0.039821	0.020456	0.001000	0.000100	16.719049	8.228092
4.090000	0.299113	0.022434	0.039782	0.020434	0.001000	0.000100	16.628285	8.219916
4.092000	0.298817	0.022411	0.039743	0.020411	0.001000	0.000100	16.537813	8.211729
4.094000	0.298521	0.022389	0.039703	0.020389	0.001000	0.000100	16.447634	8.203529
4.096000	0.298224	0.022367	0.039664	0.020367	0.001000	0.000100	16.357748	8.195317
4.098000	0.297927	0.022345	0.039624	0.020345	0.001000	0.000100	16.268153	8.187093
4.100000	0.297629	0.022322	0.039585	0.020322	0.001000	0.000099	16.178851	8.178857
4.102000	0.297331	0.022300	0.039545	0.020300	0.001000	0.000099	16.089840	8.170608
4.104000	0.297032	0.022277	0.039505	0.020277	0.001000	0.000099	16.001120	8.162347
4.106000	0.296733	0.022255	0.039465	0.020255	0.001000	0.000099	15.912691	8.154074
4.108000	0.296433	0.022233	0.039426	0.020233	0.001000	0.000099	15.824552	8.145788
4.110000	0.296133	0.022210	0.039386	0.020210	0.001000	0.000099	15.736704	8.137490
4.112000	0.295833	0.022187	0.039346	0.020187	0.001000	0.000099	15.649146	8.129180
4.114000	0.295532	0.022165	0.039306	0.020165	0.001000	0.000099	15.561878	8.120857
4.116000	0.295231	0.022142	0.039266	0.020142	0.001000	0.000099	15.474899	8.112521
4.118000	0.294929	0.022120	0.039226	0.020120	0.001000	0.000099	15.388210	8.104173
4.120000	0.294627	0.022097	0.039185	0.020097	0.001000	0.000098	15.301809	8.095813
4.122000	0.294324	0.022074	0.039145	0.020074	0.001000	0.000098	15.215697	8.087439
4.124000	0.294021	0.022052	0.039105	0.020052	0.001000	0.000098	15.129873	8.079053
4.126000	0.293717	0.022029	0.039064	0.020029	0.001000	0.000098	15.044337	8.070654
4.128000	0.293413	0.022006	0.039024	0.020006	0.001000	0.000098	14.959088	8.062243
4.130000	0.293108	0.021983	0.038983	0.019983	0.001000	0.000098	14.874127	8.053818
4.132000	0.292803	0.021960	0.038943	0.019960	0.001000	0.000098	14.789453	8.045381
4.134000	0.292498	0.021937	0.038902	0.019937	0.001000	0.000098	14.705066	8.036931
4.136000	0.292192	0.021914	0.038862	0.019914	0.001000	0.000098	14.620966	8.028468
4.138000	0.291886	0.021891	0.038821	0.019891	0.001000	0.000098	14.537151	8.019992
4.140000	0.291579	0.021868	0.038780	0.019868	0.001000	0.000097	14.453623	8.011503
4.142000	0.291271	0.021845	0.038739	0.019845	0.001000	0.000097	14.370380	8.003001
4.144000	0.290963	0.021822	0.038698	0.019822	0.001000	0.000097	14.287422	7.994486
4.146000	0.290655	0.021799	0.038657	0.019799	0.001000	0.000097	14.204749	7.985958
4.148000	0.290346	0.021776	0.038616	0.019776	0.001000	0.000097	14.122361	7.977416
4.150000	0.290037	0.021753	0.038575	0.019753	0.001000	0.000097	14.040257	7.968861
4.152000	0.289727	0.021730	0.038534	0.019730	0.001000	0.000097	13.958438	7.960293
4.154000	0.289417	0.021706	0.038492	0.019706	0.001000	0.000097	13.876902	7.951712
4.156000	0.289106	0.021683	0.038451	0.019683	0.001000	0.000097	13.795649	7.943117
4.158000	0.288795	0.021660	0.038410	0.019660	0.001000	0.000096	13.714680	7.934509
4.160000	0.288483	0.021636	0.038368	0.019636	0.001000	0.000096	13.633994	7.925888
4.162000	0.288171	0.021613	0.038327	0.019613	0.001000	0.000096	13.553590	7.917253
4.164000	0.287858	0.021589	0.038285	0.019589	0.001000	0.000096	13.473468	7.908605
4.166000	0.287545	0.021566	0.038244	0.019566	0.001000	0.000096	13.393628	7.899943
4.168000	0.287232	0.021542	0.038202	0.019542	0.001000	0.000096	13.314070	7.891267
4.170000	0.286918	0.021519	0.038160	0.019519	0.001000	0.000096	13.234794	7.882578
4.172000	0.286603	0.021495	0.038118	0.019495	0.001000	0.000096	13.155798	7.873875
4.174000	0.286288	0.021472	0.038076	0.019472	0.001000	0.000096	13.077083	7.865158
4.176000	0.285972	0.021448	0.038034	0.019448	0.001000	0.000096	12.998648	7.856428
4.178000	0.285656	0.021424	0.037992	0.019424	0.001000	0.000095	12.920494	7.847683
4.180000	0.285339	0.021400	0.037950	0.019400	0.001000	0.000095	12.842619	7.838925
4.182000	0.285022	0.021377	0.037908	0.019377	0.001000	0.000095	12.765024	7.830153
4.184000	0.284705	0.021353	0.037866	0.019353	0.001000	0.000095	12.687707	7.821367
4.186000	0.284386	0.021329	0.037823	0.019329	0.001000	0.000095	12.610670	7.812567
4.188000	0.284068	0.021305	0.037781	0.019305	0.001000	0.000095	12.533911	7.803752
4.190000	0.283749	0.021281	0.037739	0.019281	0.001000	0.000095	12.457431	7.794924
4.192000	0.283429	0.021257	0.037696	0.019257	0.001000	0.000095	12.381228	7.786082
4.194000	0.283109	0.021233	0.037653	0.019233	0.001000	0.000095	12.305303	7.777225
4.196000	0.282788	0.021209	0.037611	0.019209	0.001000	0.000094	12.229655	7.768354
4.198000	0.282467	0.021185	0.037568	0.019185	0.001000	0.000094	12.154284	7.759469
4.200000	0.282145	0.021161	0.037525	0.019161	0.001000	0.000094	12.079190	7.750569
4.202000	0.281823	0.021137	0.037482	0.019137	0.001000	0.000094	12.004372	7.741655
4.204000	0.281500	0.021112	0.037439	0.019112	0.001000	0.000094	11.929831	7.732726
4.206000	0.281177	0.021088	0.037396	0.019088	0.001000	0.000094	11.855564	7.723783
4.208000	0.280853	0.021064	0.037353	0.019064	0.001000	0.000094	11.781574	7.714826
4.210000	0.280528	0.021040	0.037310	0.019040	0.001000	0.000094	11.707858	7.705854
4.212000	0.280203	0.021015	0.037267	0.019015	0.001000	0.000094	11.634417	7.696867
4.214000	0.279878	0.020991	0.037224	0.018991	0.001000	0.000093	11.561251	7.687865
4.216000	0.279552	0.020966	0.037180	0.018966	0.001000	0.000093	11.488358	7.678849
4.218000	0.279225	0.020942	0.037137	0.018942	0.001000	0.000093	11.415740	7.669818
4.220000	0.278898	0.020917	0.037093	0.018917	0.001000	0.000093	11.343395	7.660772
4.222000	0.278571	0.020893	0.037050	0.018893	0.001000	0.000093	11.271323	7.651711
4.224000	0.278243	0.020868	0.037006	0.018868	0.001000	0.000093	11.199524	7.642635
4.226000	0.277914	0.020844	0.036963	0.018844	0.001000	0.000093	11.127997	7.633544
4.228000	0.277585	0.020819	0.036919	0.018819	0.001000	0.000093	11.056743	7.624438
4.230000	0.277255	0.020794	0.036875	0.018794	0.001000	0.000093	10.985760	7.615317
4.232000	0.276925	0.020769	0.036831	0.018769	0.001000	0.000092	10.915049	7.606181
4.234000	0.276594	0.020745	0.036787	0.018745	0.001000	0.000092	10.844610	7.597029
4.236000	0.276263	0.020720	0.036743	0.018720	0.001000	0.000092	10.774441	7.587863
4.238000	0.275931	0.020695	0.036699	0.018695	0.001000	0.000092	10.704543	7.578681
4.240000	0.275598	0.020670	0.036655	0.018670	0.001000	0.000092	10.634915	7.569483
4.242000	0.275265	0.020645	0.036610	0.018645	0.001000	0.000092	10.565557	7.560270
4.244000	0.274931	0.020620	0.036566	0.018620	0.001000	0.000092	10.496468	7.551041
4.246000	0.274597	0.020595	0.036521	0.018595	0.001000	0.000092	10.427649	7.541797
4.248000	0.274262	0.020570	0.036477	0.018570	0.001000	0.000092	10.359099	7.532538
4.250000	0.273927	0.020545	0.036432	0.018545	0.001000	0.000091	10.290817	7.523262
4.252000	0.273591	0.020519	0.036388	0.018519	0.001000	0.000091	10.222804	7.513971
4.254000	0.273255	0.020494	0.036343	0.018494	0.001000	0.000091	10.155058	7.504664
4.256000	0.272918	0.020469	0.036298	0.018469	0.001000	0.000091	10.087580	7.495341
4.258000	0.272580	0.020443	0.036253	0.018443	0.001000	0.000091	10.020370	7.486003
4.260000	0.272242	0.020418	0.036208	0.018418	0.001000	0.000091	9.953427	7.476648
4.262000	0.271903	0.020393	0.036163	0.018393	0.001000	0.000091	9.886750	7.467277
4.264000	0.271564	0.020367	0.036118	0.018367	0.001000	0.000091	9.820339	7.457890
4.266000	0.271224	0.020342	0.036073	0.018342	0.001000	0.000090	9.754195	7.448487
4.268000	0.270883	0.020316	0.036027	0.018316	0.001000	0.000090	9.688316	7.439068
4.270000	0.270542	0.020291	0.035982	0.018291	0.001000	0.000090	9.622702	7.429633
4.272000	0.270200	0.020265	0.035937	0.018265	0.001000	0.000090	9.557353	7.420181
4.274000	0.269858	0.020239	0.035891	0.018239	0.001000	0.000090	9.492269	7.410713
4.276000	0.269515	0.020214	0.035845	0.018214	0.001000	0.000090	9.427450	7.401228
4.278000	0.269172	0.020188	0.035800	0.018188	0.001000	0.000090	9.362894	7.391727
4.280000	0.268827	0.020162	0.035754	0.018162	0.001000	0.000090	9.298602	7.382209
4.282000	0.268483	0.020136	0.035708	0.018136	0.001000	0.000090	9.234573	7.372675
4.284000	0.268137	0.020110	0.035662	0.018110	0.001000	0.000089	9.170807	7.363123
4.286000	0.267791	0.020084	0.035616	0.018084	0.001000	0.000089	9.107304	7.353555
4.288000	0.267445	0.020058	0.035570	0.018058	0.001000	0.000089	9.044063	7.343971
4.290000	0.267098	0.020032	0.035524	0.018032	0.001000	0.000089	8.981084	7.334369
4.292000	0.266750	0.020006	0.035478	0.018006	0.001000	0.000089	8.918366	7.324750
4.294000	0.266402	0.019980	0.035431	0.017980	0.001000	0.000089	8.855910	7.315114
4.296000	0.266053	0.019954	0.035385	0.017954	0.001000	0.000089	8.793715	7.305461
4.298000	0.265703	0.019928	0.035339	0.017928	0.001000	0.000089	8.731780	7.295791
4.300000	0.265353	0.019901	0.035292	0.017901	0.001000	0.000088	8.670106	7.286104
4.302000	0.265002	0.019875	0.035245	0.017875	0.001000	0.000088	8.608691	7.276399
4.304000	0.264651	0.019849	0.035199	0.017849	0.001000	0.000088	8.547536	7.266677
4.306000	0.264298	0.019822	0.035152	0.017822	0.001000	0.000088	8.486640	7.256938
4.308000	0.263946	0.019796	0.035105	0.017796	0.001000	0.000088	8.426003	7.247181
4.310000	0.263592	0.019769	0.035058	0.017769	0.001000	0.000088	8.365625	7.237406
4.312000	0.263238	0.019743	0.035011	0.017743	0.001000	0.000088	8.305505	7.227614
4.314000	0.262884	0.019716	0.034964	0.017716	0.001000	0.000088	8.245642	7.217804
4.316000	0.262528	0.019690	0.034916	0.017690	0.001000	0.000088	8.186037	7.207976
4.318000	0.262172	0.019663	0.034869	0.017663	0.001000	0.000087	8.126689	7.198131
4.320000	0.261816	0.019636	0.034821	0.017636	0.001000	0.000087	8.067598	7.188267
4.322000	0.261458	0.019609	0.034774	0.017609	0.001000	0.000087	8.008764	7.178385
4.324000	0.261101	0.019583	0.034726	0.017583	0.001000	0.000087	7.950185	7.168485
4.326000	0.260742	0.019556	0.034679	0.017556	0.001000	0.000087	7.891862	7.158567
4.328000	0.260383	0.019529	0.034631	0.017529	0.001000	0.000087	7.833795	7.148631
4.330000	0.260023	0.019502	0.034583	0.017502	0.001000	0.000087	7.775982	7.138677
4.332000	0.259662	0.019475	0.034535	0.017475	0.001000	0.000087	7.718425	7.128704
4.334000	0.259301	0.019448	0.034487	0.017448	0.001000	0.000086	7.661121	7.118712
4.336000	0.258939	0.019420	0.034439	0.017420	0.001000	0.000086	7.604072	7.108702
4.338000	0.258577	0.019393	0.034391	0.017393	0.001000	0.000086	7.547276	7.098674
4.340000	0.258213	0.019366	0.034342	0.017366	0.001000	0.000086	7.490733	7.088626
4.342000	0.257849	0.019339	0.034294	0.017339	0.001000	0.000086	7.434443	7.078560
4.344000	0.257485	0.019311	0.034245	0.017311	0.001000	0.000086	7.378406	7.068475
4.346000	0.257120	0.019284	0.034197	0.017284	0.001000	0.000086	7.322621	7.058371
4.348000	0.256754	0.019257	0.034148	0.017257	0.001000	0.000086	7.267088	7.048248
4.350000	0.256387	0.019229	0.034099	0.017229	0.001000	0.000085	7.211806	7.038106
4.352000	0.256020	0.019201	0.034051	0.017201	0.001000	0.000085	7.156776	7.027945
4.354000	0.255651	0.019174	0.034002	0.017174	0.001000	0.000085	7.101996	7.017764
4.356000	0.255283	0.019146	0.033953	0.017146	0.001000	0.000085	7.047466	7.007564
4.358000	0.254913	0.019118	0.033903	0.017118	0.001000	0.000085	6.993187	6.997345
4.360000	0.254543	0.019091	0.033854	0.017091	0.001000	0.000085	6.939157	6.987106
4.362000	0.254172	0.019063	0.033805	0.017063	0.001000	0.000085	6.885377	6.976847
4.364000	0.253801	0.019035	0.033755	0.017035	0.001000	0.000085	6.831845	6.966569
